ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS 
314,104,-12,-12,0,120,10,80,20,800,400,20,12,30
302,92,-12,-12,0,120,10,80,20,800,400,20,12,30
290,80,-12,-12,0,120,10,80,20,800,400,20,12,30
278,68,-12,-12,0,120,10,80,20,800,400,20,12,30
266,56,-12,-12,-1,100,10,80,20,800,400,20,12,30
254,44,-12,-12,0,80,10,80,20,800,400,20,12,30
242,32,-12,-12,0,80,10,80,20,800,400,20,12,30
230,44,-12,12,0,80,10,80,20,800,400,20,12,30
218,56,-12,12,0,80,10,80,20,800,400,20,12,30
206,68,-12,12,1,100,10,80,20,800,400,20,12,30
194,80,-12,12,0,120,10,80,20,800,400,20,12,30
182,92,-12,12,0,120,10,80,20,800,400,20,12,30
170,104,-12,12,0,120,10,80,20,800,400,20,12,30
158,116,-12,12,0,120,10,80,20,800,400,20,12,30
146,128,-12,12,1,140,10,80,20,800,400,20,12,30
134,140,-12,12,0,160,10,80,20,800,400,20,12,30
122,152,-12,12,0,160,10,80,20,800,400,20,12,30
110,164,-12,12,0,160,10,80,20,800,400,20,12,30
98,176,-12,12,1,180,10,80,20,800,400,20,12,30
86,188,-12,12,0,200,10,80,20,800,400,20,12,30
74,200,-12,12,0,200,10,80,20,800,400,20,12,30
62,212,-12,12,0,200,10,80,20,800,400,20,12,30
50,224,-12,12,0,200,10,80,20,800,400,20,12,30
38,236,-12,12,1,220,10,80,20,800,400,20,12,30
50,248,12,12,0,240,10,80,20,800,400,20,12,30
62,260,12,12,0,240,10,80,20,800,400,20,12,30
74,272,12,12,0,240,10,80,20,800,400,20,12,30
86,284,12,12,0,240,10,80,20,800,400,20,12,30
98,296,12,12,1,260,10,80,20,800,400,20,12,30
110,308,12,12,0,280,10,80,20,800,400,20,12,30
122,320,12,12,0,280,10,80,20,800,400,20,12,30
134,332,12,12,0,280,10,80,20,800,400,20,12,30
146,344,12,12,0,280,10,80,20,800,400,20,12,30
158,356,12,12,1,300,10,80,20,800,400,20,12,30
170,368,12,12,0,320,10,80,20,800,400,20,12,30
182,356,12,-12,0,320,10,80,20,800,400,20,12,30
194,344,12,-12,0,320,10,80,20,800,400,20,12,30
206,332,12,-12,-1,300,10,80,20,800,400,20,12,30
218,320,12,-12,0,280,10,80,20,800,400,20,12,30
230,308,12,-12,0,280,10,80,20,800,400,20,12,30
242,296,12,-12,0,280,10,80,20,800,400,20,12,30
254,284,12,-12,0,280,10,80,20,800,400,20,12,30
266,272,12,-12,0,280,10,80,20,800,400,20,12,30
278,260,12,-12,-1,260,10,80,20,800,400,20,12,30
290,248,12,-12,0,240,10,80,20,800,400,20,12,30
302,236,12,-12,0,240,10,80,20,800,400,20,12,30
314,224,12,-12,0,240,10,80,20,800,400,20,12,30
326,212,12,-12,-1,220,10,80,20,800,400,20,12,30
338,200,12,-12,0,200,10,80,20,800,400,20,12,30
350,188,12,-12,0,200,10,80,20,800,400,20,12,30
362,176,12,-12,0,200,10,80,20,800,400,20,12,30
374,164,12,-12,-1,180,10,80,20,800,400,20,12,30
386,152,12,-12,0,160,10,80,20,800,400,20,12,30
398,140,12,-12,0,160,10,80,20,800,400,20,12,30
410,128,12,-12,-1,140,10,80,20,800,400,20,12,30
422,116,12,-12,0,120,10,80,20,800,400,20,12,30
434,104,12,-12,0,120,10,80,20,800,400,20,12,30
446,92,12,-12,0,120,10,80,20,800,400,20,12,30
458,80,12,-12,-1,100,10,80,20,800,400,20,12,30
470,68,12,-12,0,80,10,80,20,800,400,20,12,30
482,56,12,-12,0,80,10,80,20,800,400,20,12,30
494,44,12,-12,0,80,10,80,20,800,400,20,12,30
506,32,12,-12,0,80,10,80,20,800,400,20,12,30
518,44,12,12,0,80,10,80,20,800,400,20,12,30
530,56,12,12,0,80,10,80,20,800,400,20,12,30
542,68,12,12,0,80,10,80,20,800,400,20,12,30
554,80,12,12,0,80,10,80,20,800,400,20,12,30
566,92,12,12,0,80,10,80,20,800,400,20,12,30
578,104,12,12,1,100,10,80,20,800,400,20,12,30
590,116,12,12,0,120,10,80,20,800,400,20,12,30
602,128,12,12,0,120,10,80,20,800,400,20,12,30
614,140,12,12,0,120,10,80,20,800,400,20,12,30
626,152,12,12,1,140,10,80,20,800,400,20,12,30
638,164,12,12,0,160,10,80,20,800,400,20,12,30
650,176,12,12,0,160,10,80,20,800,400,20,12,30
662,188,12,12,1,180,10,80,20,800,400,20,12,30
674,200,12,12,0,200,10,80,20,800,400,20,12,30
686,212,12,12,0,200,10,80,20,800,400,20,12,30
698,224,12,12,1,220,10,80,20,800,400,20,12,30
710,236,12,12,0,240,10,80,20,800,400,20,12,30
722,248,12,12,0,240,10,80,20,800,400,20,12,30
734,260,12,12,0,240,10,80,20,800,400,20,12,30
746,272,12,12,1,260,10,80,20,800,400,20,12,30
758,284,12,12,0,280,10,80,20,800,400,20,12,30
770,296,12,12,0,280,10,80,20,800,400,20,12,30
758,308,-12,12,0,280,10,80,20,800,400,20,12,30
746,320,-12,12,0,280,10,80,20,800,400,20,12,30
734,332,-12,12,1,300,10,80,20,800,400,20,12,30
722,344,-12,12,0,320,10,80,20,800,400,20,12,30
710,356,-12,12,0,320,10,80,20,800,400,20,12,30
698,368,-12,12,0,320,10,80,20,800,400,20,12,30
686,356,-12,-12,0,320,10,80,20,800,400,20,12,30
674,344,-12,-12,0,320,10,80,20,800,400,20,12,30
662,332,-12,-12,0,320,10,80,20,800,400,20,12,30
650,320,-12,-12,0,320,10,80,20,800,400,20,12,30
638,308,-12,-12,0,320,10,80,20,800,400,20,12,30
626,296,-12,-12,-1,300,10,80,20,800,400,20,12,30
614,284,-12,-12,0,280,10,80,20,800,400,20,12,30
602,272,-12,-12,0,280,10,80,20,800,400,20,12,30
590,260,-12,-12,0,280,10,80,20,800,400,20,12,30
578,248,-12,-12,-1,260,10,80,20,800,400,20,12,30
566,236,-12,-12,0,240,10,80,20,800,400,20,12,30
554,224,-12,-12,0,240,10,80,20,800,400,20,12,30
542,212,-12,-12,-1,220,10,80,20,800,400,20,12,30
530,200,-12,-12,0,200,10,80,20,800,400,20,12,30
518,188,-12,-12,0,200,10,80,20,800,400,20,12,30
506,176,-12,-12,-1,180,10,80,20,800,400,20,12,30
494,164,-12,-12,0,160,10,80,20,800,400,20,12,30
482,152,-12,-12,0,160,10,80,20,800,400,20,12,30
470,140,-12,-12,0,160,10,80,20,800,400,20,12,30
458,128,-12,-12,-1,140,10,80,20,800,400,20,12,30
446,116,-12,-12,0,120,10,80,20,800,400,20,12,30
434,104,-12,-12,0,120,10,80,20,800,400,20,12,30
422,92,-12,-12,0,120,10,80,20,800,400,20,12,30
410,80,-12,-12,0,120,10,80,20,800,400,20,12,30
398,68,-12,-12,-1,100,10,80,20,800,400,20,12,30
386,56,-12,-12,0,80,10,80,20,800,400,20,12,30
374,44,-12,-12,0,80,10,80,20,800,400,20,12,30
362,32,-12,-12,0,80,10,80,20,800,400,20,12,30
350,44,-12,12,0,80,10,80,20,800,400,20,12,30
338,56,-12,12,0,80,10,80,20,800,400,20,12,30
326,68,-12,12,1,100,10,80,20,800,400,20,12,30
314,80,-12,12,0,120,10,80,20,800,400,20,12,30
302,92,-12,12,0,120,10,80,20,800,400,20,12,30
290,104,-12,12,0,120,10,80,20,800,400,20,12,30
278,116,-12,12,0,120,10,80,20,800,400,20,12,30
266,128,-12,12,1,140,10,80,20,800,400,20,12,30
254,140,-12,12,0,160,10,80,20,800,400,20,12,30
242,152,-12,12,0,160,10,80,20,800,400,20,12,30
230,164,-12,12,0,160,10,80,20,800,400,20,12,30
218,176,-12,12,1,180,10,80,20,800,400,20,12,30
206,188,-12,12,0,200,10,80,20,800,400,20,12,30
194,200,-12,12,0,200,10,80,20,800,400,20,12,30
182,212,-12,12,0,200,10,80,20,800,400,20,12,30
170,224,-12,12,1,220,10,80,20,800,400,20,12,30
158,236,-12,12,0,240,10,80,20,800,400,20,12,30
146,248,-12,12,0,240,10,80,20,800,400,20,12,30
134,260,-12,12,0,240,10,80,20,800,400,20,12,30
122,272,-12,12,0,240,10,80,20,800,400,20,12,30
110,284,-12,12,1,260,10,80,20,800,400,20,12,30
98,296,-12,12,0,280,10,80,20,800,400,20,12,30
86,308,-12,12,0,280,10,80,20,800,400,20,12,30
74,320,-12,12,0,280,10,80,20,800,400,20,12,30
62,332,-12,12,0,280,10,80,20,800,400,20,12,30
50,344,-12,12,0,280,10,80,20,800,400,20,12,30
38,356,-12,12,0,280,10,80,20,800,400,20,12,30
50,368,12,12,0,280,10,80,20,800,400,20,12,30
62,356,12,-12,0,280,10,80,20,800,400,20,12,30
74,344,12,-12,0,280,10,80,20,800,400,20,12,30
86,332,12,-12,0,280,10,80,20,800,400,20,12,30
98,320,12,-12,0,280,10,80,20,800,400,20,12,30
110,308,12,-12,0,280,10,80,20,800,400,20,12,30
122,296,12,-12,0,280,10,80,20,800,400,20,12,30
134,284,12,-12,0,280,10,80,20,800,400,20,12,30
146,272,12,-12,-1,260,10,80,20,800,400,20,12,30
158,260,12,-12,0,240,10,80,20,800,400,20,12,30
170,248,12,-12,0,240,10,80,20,800,400,20,12,30
182,236,12,-12,0,240,10,80,20,800,400,20,12,30
194,224,12,-12,0,240,10,80,20,800,400,20,12,30
206,212,12,-12,-1,220,10,80,20,800,400,20,12,30
218,200,12,-12,0,200,10,80,20,800,400,20,12,30
230,188,12,-12,0,200,10,80,20,800,400,20,12,30
242,176,12,-12,0,200,10,80,20,800,400,20,12,30
254,164,12,-12,-1,180,10,80,20,800,400,20,12,30
266,152,12,-12,0,160,10,80,20,800,400,20,12,30
278,140,12,-12,0,160,10,80,20,800,400,20,12,30
290,128,12,-12,0,160,10,80,20,800,400,20,12,30
302,116,12,-12,-1,140,10,80,20,800,400,20,12,30
314,104,12,-12,0,120,10,80,20,800,400,20,12,30
326,92,12,-12,0,120,10,80,20,800,400,20,12,30
338,80,12,-12,0,120,10,80,20,800,400,20,12,30
350,68,12,-12,-1,100,10,80,20,800,400,20,12,30
362,56,12,-12,0,80,10,80,20,800,400,20,12,30
374,44,12,-12,0,80,10,80,20,800,400,20,12,30
386,32,12,-12,0,80,10,80,20,800,400,20,12,30
398,44,12,12,0,80,10,80,20,800,400,20,12,30
410,56,12,12,0,80,10,80,20,800,400,20,12,30
422,68,12,12,0,80,10,80,20,800,400,20,12,30
434,80,12,12,1,100,10,80,20,800,400,20,12,30
446,92,12,12,0,120,10,80,20,800,400,20,12,30
458,104,12,12,0,120,10,80,20,800,400,20,12,30
470,116,12,12,0,120,10,80,20,800,400,20,12,30
482,128,12,12,0,120,10,80,20,800,400,20,12,30
494,140,12,12,1,140,10,80,20,800,400,20,12,30
506,152,12,12,0,160,10,80,20,800,400,20,12,30
518,164,12,12,0,160,10,80,20,800,400,20,12,30
530,176,12,12,0,160,10,80,20,800,400,20,12,30
542,188,12,12,1,180,10,80,20,800,400,20,12,30
554,200,12,12,0,200,10,80,20,800,400,20,12,30
566,212,12,12,0,200,10,80,20,800,400,20,12,30
578,224,12,12,1,220,10,80,20,800,400,20,12,30
590,236,12,12,0,240,10,80,20,800,400,20,12,30
602,248,12,12,0,240,10,80,20,800,400,20,12,30
614,260,12,12,1,260,10,80,20,800,400,20,12,30
626,272,12,12,0,280,10,80,20,800,400,20,12,30
638,284,12,12,0,280,10,80,20,800,400,20,12,30
650,296,12,12,0,280,10,80,20,800,400,20,12,30
662,308,12,12,1,300,10,80,20,800,400,20,12,30
674,320,12,12,0,320,10,80,20,800,400,20,12,30
686,332,12,12,0,320,10,80,20,800,400,20,12,30
698,344,12,12,0,320,10,80,20,800,400,20,12,30
710,356,12,12,0,320,10,80,20,800,400,20,12,30
722,368,12,12,0,320,10,80,20,800,400,20,12,30
734,356,12,-12,0,320,10,80,20,800,400,20,12,30
746,344,12,-12,0,320,10,80,20,800,400,20,12,30
758,332,12,-12,0,320,10,80,20,800,400,20,12,30
770,320,12,-12,-1,300,10,80,20,800,400,20,12,30
758,308,-12,-12,0,280,10,80,20,800,400,20,12,30
746,296,-12,-12,0,280,10,80,20,800,400,20,12,30
734,284,-12,-12,0,280,10,80,20,800,400,20,12,30
722,272,-12,-12,0,280,10,80,20,800,400,20,12,30
710,260,-12,-12,-1,260,10,80,20,800,400,20,12,30
698,248,-12,-12,0,240,10,80,20,800,400,20,12,30
686,236,-12,-12,0,240,10,80,20,800,400,20,12,30
674,224,-12,-12,0,240,10,80,20,800,400,20,12,30
662,212,-12,-12,-1,220,10,80,20,800,400,20,12,30
650,200,-12,-12,0,200,10,80,20,800,400,20,12,30
638,188,-12,-12,0,200,10,80,20,800,400,20,12,30
626,176,-12,-12,-1,180,10,80,20,800,400,20,12,30
614,164,-12,-12,0,160,10,80,20,800,400,20,12,30
602,152,-12,-12,0,160,10,80,20,800,400,20,12,30
590,140,-12,-12,-1,140,10,80,20,800,400,20,12,30
578,128,-12,-12,0,120,10,80,20,800,400,20,12,30
566,116,-12,-12,0,120,10,80,20,800,400,20,12,30
554,104,-12,-12,0,120,10,80,20,800,400,20,12,30
542,92,-12,-12,-1,100,10,80,20,800,400,20,12,30
530,80,-12,-12,0,80,10,80,20,800,400,20,12,30
518,68,-12,-12,0,80,10,80,20,800,400,20,12,30
506,56,-12,-12,0,80,10,80,20,800,400,20,12,30
494,44,-12,-12,0,80,10,80,20,800,400,20,12,30
482,32,-12,-12,0,80,10,80,20,800,400,20,12,30
470,44,-12,12,0,80,10,80,20,800,400,20,12,30
458,56,-12,12,0,80,10,80,20,800,400,20,12,30
446,68,-12,12,0,80,10,80,20,800,400,20,12,30
434,80,-12,12,1,100,10,80,20,800,400,20,12,30
422,92,-12,12,0,120,10,80,20,800,400,20,12,30
410,104,-12,12,0,120,10,80,20,800,400,20,12,30
398,116,-12,12,0,120,10,80,20,800,400,20,12,30
386,128,-12,12,0,120,10,80,20,800,400,20,12,30
374,140,-12,12,1,140,10,80,20,800,400,20,12,30
362,152,-12,12,0,160,10,80,20,800,400,20,12,30
350,164,-12,12,0,160,10,80,20,800,400,20,12,30
338,176,-12,12,1,180,10,80,20,800,400,20,12,30
326,188,-12,12,0,200,10,80,20,800,400,20,12,30
314,200,-12,12,0,200,10,80,20,800,400,20,12,30
302,212,-12,12,0,200,10,80,20,800,400,20,12,30
290,224,-12,12,1,220,10,80,20,800,400,20,12,30
278,236,-12,12,0,240,10,80,20,800,400,20,12,30
266,248,-12,12,0,240,10,80,20,800,400,20,12,30
254,260,-12,12,0,240,10,80,20,800,400,20,12,30
242,272,-12,12,1,260,10,80,20,800,400,20,12,30
230,284,-12,12,0,280,10,80,20,800,400,20,12,30
218,296,-12,12,0,280,10,80,20,800,400,20,12,30
206,308,-12,12,0,280,10,80,20,800,400,20,12,30
194,320,-12,12,0,280,10,80,20,800,400,20,12,30
182,332,-12,12,0,280,10,80,20,800,400,20,12,30
170,344,-12,12,0,280,10,80,20,800,400,20,12,30
158,356,-12,12,1,300,10,80,20,800,400,20,12,30
146,368,-12,12,0,320,10,80,20,800,400,20,12,30
134,356,-12,-12,-1,300,10,80,20,800,400,20,12,30
122,344,-12,-12,0,280,10,80,20,800,400,20,12,30
110,332,-12,-12,0,280,10,80,20,800,400,20,12,30
98,320,-12,-12,0,280,10,80,20,800,400,20,12,30
86,308,-12,-12,0,280,10,80,20,800,400,20,12,30
74,296,-12,-12,0,280,10,80,20,800,400,20,12,30
62,284,-12,-12,-1,260,10,80,20,800,400,20,12,30
50,272,-12,-12,0,240,10,80,20,800,400,20,12,30
38,260,-12,-12,0,240,10,80,20,800,400,20,12,30
50,248,12,-12,0,240,10,80,20,800,400,20,12,30
62,236,12,-12,0,240,10,80,20,800,400,20,12,30
74,224,12,-12,-1,220,10,80,20,800,400,20,12,30
86,212,12,-12,0,200,10,80,20,800,400,20,12,30
98,200,12,-12,0,200,10,80,20,800,400,20,12,30
110,188,12,-12,0,200,10,80,20,800,400,20,12,30
122,176,12,-12,0,200,10,80,20,800,400,20,12,30
134,164,12,-12,-1,180,10,80,20,800,400,20,12,30
146,152,12,-12,0,160,10,80,20,800,400,20,12,30
158,140,12,-12,0,160,10,80,20,800,400,20,12,30
170,128,12,-12,0,160,10,80,20,800,400,20,12,30
182,116,12,-12,-1,140,10,80,20,800,400,20,12,30
194,104,12,-12,0,120,10,80,20,800,400,20,12,30
206,92,12,-12,0,120,10,80,20,800,400,20,12,30
218,80,12,-12,0,120,10,80,20,800,400,20,12,30
230,68,12,-12,0,120,10,80,20,800,400,20,12,30
242,56,12,-12,-1,100,10,80,20,800,400,20,12,30
254,44,12,-12,0,80,10,80,20,800,400,20,12,30
266,32,12,-12,0,80,10,80,20,800,400,20,12,30
278,44,12,12,0,80,10,80,20,800,400,20,12,30
290,56,12,12,0,80,10,80,20,800,400,20,12,30
302,68,12,12,1,100,10,80,20,800,400,20,12,30
314,80,12,12,0,120,10,80,20,800,400,20,12,30
326,92,12,12,0,120,10,80,20,800,400,20,12,30
338,104,12,12,0,120,10,80,20,800,400,20,12,30
350,116,12,12,0,120,10,80,20,800,400,20,12,30
362,128,12,12,0,120,10,80,20,800,400,20,12,30
374,140,12,12,1,140,10,80,20,800,400,20,12,30
386,152,12,12,0,160,10,80,20,800,400,20,12,30
398,164,12,12,0,160,10,80,20,800,400,20,12,30
410,176,12,12,0,160,10,80,20,800,400,20,12,30
422,188,12,12,1,180,10,80,20,800,400,20,12,30
434,200,12,12,0,200,10,80,20,800,400,20,12,30
446,212,12,12,0,200,10,80,20,800,400,20,12,30
458,224,12,12,1,220,10,80,20,800,400,20,12,30
470,236,12,12,0,240,10,80,20,800,400,20,12,30
482,248,12,12,0,240,10,80,20,800,400,20,12,30
494,260,12,12,0,240,10,80,20,800,400,20,12,30
506,272,12,12,1,260,10,80,20,800,400,20,12,30
518,284,12,12,0,280,10,80,20,800,400,20,12,30
530,296,12,12,0,280,10,80,20,800,400,20,12,30
542,308,12,12,0,280,10,80,20,800,400,20,12,30
554,320,12,12,1,300,10,80,20,800,400,20,12,30
566,332,12,12,0,320,10,80,20,800,400,20,12,30
578,344,12,12,0,320,10,80,20,800,400,20,12,30
590,356,12,12,0,320,10,80,20,800,400,20,12,30
602,368,12,12,0,320,10,80,20,800,400,20,12,30
614,356,12,-12,0,320,10,80,20,800,400,20,12,30
626,344,12,-12,0,320,10,80,20,800,400,20,12,30
638,332,12,-12,0,320,10,80,20,800,400,20,12,30
650,320,12,-12,0,320,10,80,20,800,400,20,12,30
662,308,12,-12,0,320,10,80,20,800,400,20,12,30
674,296,12,-12,-1,300,10,80,20,800,400,20,12,30
686,284,12,-12,0,280,10,80,20,800,400,20,12,30
698,272,12,-12,0,280,10,80,20,800,400,20,12,30
710,260,12,-12,-1,260,10,80,20,800,400,20,12,30
722,248,12,-12,0,240,10,80,20,800,400,20,12,30
734,236,12,-12,0,240,10,80,20,800,400,20,12,30
746,224,12,-12,0,240,10,80,20,800,400,20,12,30
758,212,12,-12,-1,220,10,80,20,800,400,20,12,30
770,200,12,-12,0,200,10,80,20,800,400,20,12,30
758,188,-12,-12,0,200,10,80,20,800,400,20,12,30
746,176,-12,-12,-1,180,10,80,20,800,400,20,12,30
734,164,-12,-12,0,160,10,80,20,800,400,20,12,30
722,152,-12,-12,0,160,10,80,20,800,400,20,12,30
710,140,-12,-12,-1,140,10,80,20,800,400,20,12,30
698,128,-12,-12,0,120,10,80,20,800,400,20,12,30
686,116,-12,-12,0,120,10,80,20,800,400,20,12,30
674,104,-12,-12,0,120,10,80,20,800,400,20,12,30
662,92,-12,-12,-1,100,10,80,20,800,400,20,12,30
650,80,-12,-12,0,80,10,80,20,800,400,20,12,30
638,68,-12,-12,0,80,10,80,20,800,400,20,12,30
626,56,-12,-12,0,80,10,80,20,800,400,20,12,30
614,44,-12,-12,0,80,10,80,20,800,400,20,12,30
602,32,-12,-12,0,80,10,80,20,800,400,20,12,30
590,44,-12,12,0,80,10,80,20,800,400,20,12,30
578,56,-12,12,0,80,10,80,20,800,400,20,12,30
566,68,-12,12,0,80,10,80,20,800,400,20,12,30
554,80,-12,12,0,80,10,80,20,800,400,20,12,30
542,92,-12,12,0,80,10,80,20,800,400,20,12,30
530,104,-12,12,1,100,10,80,20,800,400,20,12,30
518,116,-12,12,0,120,10,80,20,800,400,20,12,30
506,128,-12,12,0,120,10,80,20,800,400,20,12,30
494,140,-12,12,1,140,10,80,20,800,400,20,12,30
482,152,-12,12,0,160,10,80,20,800,400,20,12,30
470,164,-12,12,0,160,10,80,20,800,400,20,12,30
458,176,-12,12,0,160,10,80,20,800,400,20,12,30
446,188,-12,12,1,180,10,80,20,800,400,20,12,30
434,200,-12,12,0,200,10,80,20,800,400,20,12,30
422,212,-12,12,0,200,10,80,20,800,400,20,12,30
410,224,-12,12,1,220,10,80,20,800,400,20,12,30
398,236,-12,12,0,240,10,80,20,800,400,20,12,30
386,248,-12,12,0,240,10,80,20,800,400,20,12,30
374,260,-12,12,0,240,10,80,20,800,400,20,12,30
362,272,-12,12,1,260,10,80,20,800,400,20,12,30
350,284,-12,12,0,280,10,80,20,800,400,20,12,30
338,296,-12,12,0,280,10,80,20,800,400,20,12,30
326,308,-12,12,0,280,10,80,20,800,400,20,12,30
314,320,-12,12,0,280,10,80,20,800,400,20,12,30
302,332,-12,12,1,300,10,80,20,800,400,20,12,30
290,344,-12,12,0,320,10,80,20,800,400,20,12,30
278,356,-12,12,0,320,10,80,20,800,400,20,12,30
266,368,-12,12,0,320,10,80,20,800,400,20,12,30
254,356,-12,-12,0,320,10,80,20,800,400,20,12,30
242,344,-12,-12,0,320,10,80,20,800,400,20,12,30
230,332,-12,-12,-1,300,10,80,20,800,400,20,12,30
218,320,-12,-12,0,280,10,80,20,800,400,20,12,30
206,308,-12,-12,0,280,10,80,20,800,400,20,12,30
194,296,-12,-12,0,280,10,80,20,800,400,20,12,30
182,284,-12,-12,0,280,10,80,20,800,400,20,12,30
170,272,-12,-12,-1,260,10,80,20,800,400,20,12,30
158,260,-12,-12,0,240,10,80,20,800,400,20,12,30
146,248,-12,-12,0,240,10,80,20,800,400,20,12,30
134,236,-12,-12,0,240,10,80,20,800,400,20,12,30
122,224,-12,-12,-1,220,10,80,20,800,400,20,12,30
110,212,-12,-12,0,200,10,80,20,800,400,20,12,30
98,200,-12,-12,0,200,10,80,20,800,400,20,12,30
86,188,-12,-12,0,200,10,80,20,800,400,20,12,30
74,176,-12,-12,0,200,10,80,20,800,400,20,12,30
62,164,-12,-12,-1,180,10,80,20,800,400,20,12,30
50,152,-12,-12,0,160,10,80,20,800,400,20,12,30
38,140,-12,-12,0,160,10,80,20,800,400,20,12,30
50,128,12,-12,0,160,10,80,20,800,400,20,12,30
62,116,12,-12,0,160,10,80,20,800,400,20,12,30
74,104,12,-12,-1,140,10,80,20,800,400,20,12,30
86,92,12,-12,0,120,10,80,20,800,400,20,12,30
98,80,12,-12,0,120,10,80,20,800,400,20,12,30
110,68,12,-12,0,120,10,80,20,800,400,20,12,30
122,56,12,-12,0,120,10,80,20,800,400,20,12,30
134,44,12,-12,0,120,10,80,20,800,400,20,12,30
146,32,12,-12,-1,100,10,80,20,800,400,20,12,30
158,44,12,12,0,80,10,80,20,800,400,20,12,30
170,56,12,12,1,100,10,80,20,800,400,20,12,30
182,68,12,12,0,120,10,80,20,800,400,20,12,30
194,80,12,12,0,120,10,80,20,800,400,20,12,30
206,92,12,12,0,120,10,80,20,800,400,20,12,30
218,104,12,12,0,120,10,80,20,800,400,20,12,30
230,116,12,12,0,120,10,80,20,800,400,20,12,30
242,128,12,12,1,140,10,80,20,800,400,20,12,30
254,140,12,12,0,160,10,80,20,800,400,20,12,30
266,152,12,12,0,160,10,80,20,800,400,20,12,30
278,164,12,12,0,160,10,80,20,800,400,20,12,30
290,176,12,12,1,180,10,80,20,800,400,20,12,30
302,188,12,12,0,200,10,80,20,800,400,20,12,30
314,200,12,12,0,200,10,80,20,800,400,20,12,30
326,212,12,12,0,200,10,80,20,800,400,20,12,30
338,224,12,12,1,220,10,80,20,800,400,20,12,30
350,236,12,12,0,240,10,80,20,800,400,20,12,30
362,248,12,12,0,240,10,80,20,800,400,20,12,30
374,260,12,12,0,240,10,80,20,800,400,20,12,30
386,272,12,12,1,260,10,80,20,800,400,20,12,30
398,284,12,12,0,280,10,80,20,800,400,20,12,30
410,296,12,12,0,280,10,80,20,800,400,20,12,30
422,308,12,12,0,280,10,80,20,800,400,20,12,30
434,320,12,12,1,300,10,80,20,800,400,20,12,30
446,332,12,12,0,320,10,80,20,800,400,20,12,30
458,344,12,12,0,320,10,80,20,800,400,20,12,30
470,356,12,12,0,320,10,80,20,800,400,20,12,30
482,368,12,12,0,320,10,80,20,800,400,20,12,30
494,356,12,-12,0,320,10,80,20,800,400,20,12,30
506,344,12,-12,0,320,10,80,20,800,400,20,12,30
518,332,12,-12,0,320,10,80,20,800,400,20,12,30
530,320,12,-12,0,320,10,80,20,800,400,20,12,30
542,308,12,-12,-1,300,10,80,20,800,400,20,12,30
554,296,12,-12,0,280,10,80,20,800,400,20,12,30
566,284,12,-12,0,280,10,80,20,800,400,20,12,30
578,272,12,-12,0,280,10,80,20,800,400,20,12,30
590,260,12,-12,0,280,10,80,20,800,400,20,12,30
602,248,12,-12,-1,260,10,80,20,800,400,20,12,30
614,236,12,-12,0,240,10,80,20,800,400,20,12,30
626,224,12,-12,0,240,10,80,20,800,400,20,12,30
638,212,12,-12,-1,220,10,80,20,800,400,20,12,30
650,200,12,-12,0,200,10,80,20,800,400,20,12,30
662,188,12,-12,0,200,10,80,20,800,400,20,12,30
674,176,12,-12,-1,180,10,80,20,800,400,20,12,30
686,164,12,-12,0,160,10,80,20,800,400,20,12,30
698,152,12,-12,0,160,10,80,20,800,400,20,12,30
710,140,12,-12,-1,140,10,80,20,800,400,20,12,30
722,128,12,-12,0,120,10,80,20,800,400,20,12,30
734,116,12,-12,0,120,10,80,20,800,400,20,12,30
